_unit_id,airline_sentiment,airline_sentiment:confidence,negativereason,negativereason:confidence
681455568,negative,1.0,Customer Service Issue,1.0
681679336,neutral,0.6791,,0.0
681449763,negative,1.0,Customer Service Issue,1.0
681461119,negative,1.0,Late Flight,1.0
681678840,neutral,1.0,,
681451298,negative,0.7029,Late Flight,0.3619
681678455,neutral,1.0,,
681452641,neutral,1.0,,
681679131,positive,1.0,,
681456561,negative,0.6667,longlines,0.6667
681677595,neutral,1.0,,
681459111,negative,1.0,Cancelled Flight,1.0
681459269,negative,1.0,Cancelled Flight,1.0
681458442,negative,0.6702,Lost Luggage,0.6702
681455541,neutral,0.682,,0.0
681455759,neutral,0.6974,,
681458762,negative,1.0,Late Flight,1.0
681456937,negative,0.6923,Flight Booking Problems,0.6923
681456344,neutral,0.3466,,0.0
681462253,negative,1.0,Late Flight,1.0
681678641,negative,1.0,Customer Service Issue,1.0
681456345,positive,1.0,,
681451769,neutral,0.6923,,0.0
681448600,positive,1.0,,
681677579,negative,1.0,Customer Service Issue,1.0
681463051,positive,0.3678,,0.0
681678573,negative,1.0,Customer Service Issue,1.0
681463340,negative,0.6463,Can't Tell,0.6463
681457259,positive,0.6848,,
681452867,negative,1.0,Flight Booking Problems,0.7052
681455331,neutral,0.6843,,0.0
681454067,negative,1.0,Flight Booking Problems,0.6886
681457849,negative,1.0,Flight Booking Problems,1.0
681451878,negative,1.0,Customer Service Issue,1.0
681458723,negative,1.0,Lost Luggage,1.0
681457536,positive,0.6556,,
681462328,negative,0.6593,Flight Booking Problems,0.3407
681452563,negative,1.0,Late Flight,0.3486
681449422,negative,1.0,Customer Service Issue,1.0
681461641,neutral,0.6677,,0.0
681455819,positive,1.0,,
681453360,negative,1.0,Bad Flight,0.6782
681454882,positive,0.667,,
681462089,neutral,1.0,,
681462451,negative,0.3446,Flight Booking Problems,0.3446
681461315,neutral,0.6424,,0.0
681456556,negative,1.0,Late Flight,1.0
681455297,negative,0.6765,Customer Service Issue,0.6765
681678606,negative,1.0,Cancelled Flight,1.0
681457197,negative,1.0,Flight Booking Problems,0.6651
681462433,neutral,0.688,,
681679193,neutral,1.0,,
681448506,negative,1.0,Late Flight,0.3571
681457782,positive,1.0,,
681457666,positive,1.0,,
681461358,negative,1.0,Cancelled Flight,1.0
681454941,positive,1.0,,
681462061,negative,1.0,Can't Tell,0.6742
681457512,neutral,0.6842,,
681451491,negative,1.0,Bad Flight,0.6566
681677264,negative,1.0,Can't Tell,0.662
681461043,negative,1.0,Lost Luggage,1.0
681459182,negative,0.6742,Flight Booking Problems,0.3383
681463326,negative,0.6712,Can't Tell,0.3356
681459717,positive,1.0,,
681455029,positive,0.6566,,
681459793,negative,1.0,Can't Tell,0.6495
681679488,negative,0.6385,Flight Booking Problems,0.6385
681458653,neutral,1.0,,
681459904,neutral,1.0,,
681463108,negative,1.0,Flight Attendant Complaints,1.0
681454959,negative,1.0,Customer Service Issue,0.6701
681453998,negative,0.66,Late Flight,0.66
681459217,positive,0.6754,,0.0
681462935,negative,0.6661,Customer Service Issue,0.6661
681679133,neutral,0.6833,,0.0
681449659,negative,1.0,Lost Luggage,1.0
681460830,negative,1.0,Flight Booking Problems,1.0
681456968,positive,1.0,,
681461759,neutral,0.6967,,0.0
681459653,negative,1.0,Can't Tell,1.0
681456090,positive,1.0,,
681451351,neutral,0.68,,0.0
681457537,neutral,0.6404,,
681451574,negative,0.3402,Customer Service Issue,0.3402
681448446,negative,1.0,Cancelled Flight,0.6875
681449193,negative,1.0,Lost Luggage,1.0
681460901,negative,0.6679,Bad Flight,0.6679
681460082,negative,1.0,Lost Luggage,1.0
681677414,negative,0.6707,longlines,0.3377
681459664,positive,1.0,,
681456947,negative,1.0,Cancelled Flight,0.6227
681449427,negative,1.0,Customer Service Issue,0.6633
681451249,positive,0.6421,,0.0
681451456,neutral,1.0,,
681457839,negative,1.0,Can't Tell,0.6891
681455049,positive,1.0,,
681455621,negative,1.0,Customer Service Issue,0.6571
681458564,negative,0.6984,Customer Service Issue,0.6984
681450767,negative,1.0,Lost Luggage,1.0
681679703,negative,1.0,Can't Tell,0.3606
681453949,neutral,1.0,,
681448777,neutral,1.0,,
681449861,negative,1.0,Late Flight,1.0
681455704,positive,1.0,,
681460307,negative,1.0,Can't Tell,0.6136
681460688,negative,1.0,Flight Attendant Complaints,1.0
681455656,neutral,1.0,,
681452305,negative,0.7055,Late Flight,0.3748
681453640,positive,0.7076,,0.0
681679379,negative,1.0,Customer Service Issue,1.0
681454379,negative,1.0,Customer Service Issue,0.6411
681455178,negative,1.0,Lost Luggage,1.0
681453787,negative,1.0,Lost Luggage,0.3441
681461740,positive,0.6627,,0.0
681457350,negative,1.0,Flight Attendant Complaints,0.6718
681454459,negative,1.0,Customer Service Issue,1.0
681462817,negative,1.0,Customer Service Issue,1.0
681453683,negative,1.0,Can't Tell,0.7021
681449063,negative,1.0,Customer Service Issue,1.0
681457081,negative,1.0,Customer Service Issue,1.0
681456666,negative,0.6793,Can't Tell,0.3397
681461928,neutral,1.0,,
681457946,positive,1.0,,
681462943,negative,1.0,Customer Service Issue,0.6701
681677730,negative,0.6562,Can't Tell,0.3352
681463307,negative,1.0,Bad Flight,0.379
681452560,negative,1.0,Flight Booking Problems,0.6954
681462930,negative,1.0,Customer Service Issue,1.0
681450406,negative,1.0,longlines,0.6544
681459619,negative,1.0,Customer Service Issue,0.6691
681449618,neutral,0.7059,,0.0
681456719,negative,1.0,Can't Tell,0.3648
681450702,negative,1.0,Bad Flight,1.0
681678394,negative,1.0,Cancelled Flight,1.0
681460836,negative,0.6522,Flight Booking Problems,0.337
681462646,negative,1.0,Late Flight,1.0
681449924,negative,1.0,Customer Service Issue,1.0
681450208,neutral,0.664,,
681461667,negative,1.0,Late Flight,1.0
681461480,neutral,1.0,,
681451403,negative,1.0,Can't Tell,0.3547
681451630,positive,1.0,,
681462368,neutral,0.6771,,0.0
681456720,negative,0.6693,Flight Booking Problems,0.3496
681678205,positive,1.0,,
681450367,neutral,1.0,,
681449632,negative,1.0,Cancelled Flight,0.65
681455141,negative,1.0,Lost Luggage,1.0
681462600,negative,1.0,Customer Service Issue,1.0
681450282,negative,1.0,Late Flight,0.6568
681454018,negative,1.0,Late Flight,0.3419
681461776,positive,0.6531,,
681451170,negative,0.6697,Can't Tell,0.3394
681462203,neutral,1.0,,
681452688,positive,0.6741,,
681455960,negative,0.6596,Can't Tell,0.3404
681452607,positive,0.6842,,
681677519,positive,1.0,,
681455919,negative,1.0,Late Flight,1.0
681677324,negative,0.6432,Flight Booking Problems,0.3331
681677544,negative,1.0,Flight Attendant Complaints,1.0
681449581,negative,0.6558,Can't Tell,0.35600000000000004
681451601,negative,1.0,Late Flight,0.6421
681453416,negative,0.6818,Can't Tell,0.6818
681457976,negative,1.0,Customer Service Issue,1.0
681456708,negative,1.0,Can't Tell,0.6366
681449766,negative,1.0,Customer Service Issue,0.6633
681450234,negative,1.0,Lost Luggage,0.6359
681454794,negative,1.0,Customer Service Issue,1.0
681456142,positive,1.0,,
681677981,negative,1.0,Cancelled Flight,1.0
681450312,negative,1.0,Flight Attendant Complaints,0.3563
681451326,negative,1.0,Late Flight,0.6867
681457262,positive,1.0,,
681452284,neutral,1.0,,
681453109,neutral,1.0,,
681451993,negative,1.0,Customer Service Issue,0.6774
681678404,negative,0.6606,Customer Service Issue,0.6606
681451503,negative,1.0,Flight Attendant Complaints,0.6961
681455187,negative,1.0,Cancelled Flight,0.6468
681452689,positive,1.0,,
681454376,negative,0.6508,Flight Booking Problems,0.3601
681462403,negative,1.0,Can't Tell,0.3512
681679064,negative,1.0,Late Flight,1.0
681456623,positive,0.685,,
681459898,positive,1.0,,
681458736,negative,1.0,Customer Service Issue,0.3395
681458674,positive,1.0,,
681455737,neutral,0.6426,,0.0
681448269,neutral,1.0,,
681456543,neutral,1.0,,
681457973,negative,1.0,Late Flight,0.6633
681449965,negative,1.0,Customer Service Issue,1.0
681454014,neutral,0.6372,,0.0
681453892,negative,1.0,Lost Luggage,1.0
681678120,negative,1.0,Lost Luggage,1.0
681460173,negative,0.7087,Customer Service Issue,0.7087
681461052,negative,0.7047,Lost Luggage,0.7047
681456978,positive,1.0,,
681455171,negative,1.0,Customer Service Issue,1.0
681677458,neutral,1.0,,
681453809,negative,0.6988,Bad Flight,0.6988
681456503,negative,0.6694,Flight Booking Problems,0.3779
681459838,positive,0.6832,,
681452437,negative,0.6639,Late Flight,0.3706
681449410,positive,1.0,,
681457441,neutral,1.0,,
681458854,negative,1.0,Bad Flight,1.0
681457420,neutral,1.0,,
681459836,negative,1.0,Bad Flight,0.6799
681679074,negative,1.0,Lost Luggage,1.0
681454795,negative,1.0,Flight Attendant Complaints,0.6568
681455482,positive,1.0,,
681460914,negative,1.0,Customer Service Issue,0.6559
681448779,positive,1.0,,
681454149,negative,1.0,Can't Tell,0.6542
681451976,positive,0.6735,,
681461057,negative,0.667,Flight Attendant Complaints,0.3485
681454328,,0.6825,,
681448609,neutral,1.0,,
681678817,neutral,1.0,,
681679504,negative,0.6619,Late Flight,0.6619
681677922,negative,1.0,Lost Luggage,1.0
681449424,positive,1.0,,
681677771,negative,0.6722,Cancelled Flight,0.6722
681454170,negative,1.0,Bad Flight,0.6296
681459451,positive,1.0,,
681679285,neutral,0.6553,,0.0
681461997,negative,1.0,Can't Tell,1.0
681459821,negative,1.0,Customer Service Issue,0.6803
681457335,positive,0.6809,,0.0
681461755,negative,0.6179,Flight Booking Problems,0.3122
681452232,neutral,0.6849,,0.0
681457848,negative,1.0,Lost Luggage,0.6517
681462162,negative,1.0,Lost Luggage,1.0
681454506,neutral,1.0,,
681457562,positive,0.3499,,0.0
681456180,positive,1.0,,
681679598,neutral,0.6801,,0.0
681453983,positive,1.0,,
681451803,positive,1.0,,
681451243,neutral,0.6721,,
681454212,negative,1.0,Bad Flight,0.6481
681449608,negative,1.0,Bad Flight,0.6778
681458478,positive,0.6842,,
681451834,negative,1.0,Flight Booking Problems,0.6737
681678589,positive,1.0,,
681458190,positive,1.0,,
681453940,negative,0.3452,Can't Tell,0.3452
681455409,neutral,1.0,,
681677800,negative,1.0,Lost Luggage,0.7059
681459465,neutral,1.0,,
681455957,neutral,1.0,,
681450698,neutral,1.0,,
681452412,neutral,0.7246,,
681462840,neutral,0.6762,,0.0
681458908,positive,1.0,,
681453463,negative,1.0,Bad Flight,0.6335
681452697,negative,1.0,Late Flight,0.6733
681678283,negative,1.0,Customer Service Issue,1.0
681449220,positive,1.0,,
681456186,neutral,1.0,,
681448355,neutral,0.6639,,0.0
681462276,negative,1.0,Late Flight,1.0
681463289,negative,1.0,Late Flight,1.0
681461307,negative,0.6867,Can't Tell,0.6867
681454074,negative,1.0,Customer Service Issue,1.0
681461622,negative,1.0,Late Flight,1.0
681677767,neutral,1.0,,
681461398,negative,1.0,Customer Service Issue,1.0
681458080,negative,1.0,Bad Flight,0.66
681457036,negative,1.0,Customer Service Issue,1.0
681455052,neutral,0.6739,,0.0
681448197,positive,1.0,,
681448474,negative,0.679,Flight Booking Problems,0.3684
681452665,negative,0.6871,Customer Service Issue,0.6871
681452656,neutral,1.0,,
681460514,negative,1.0,Customer Service Issue,0.6491
681678484,negative,0.6608,Customer Service Issue,0.3469
681453901,negative,1.0,Customer Service Issue,1.0
681461175,positive,1.0,,
681456942,negative,1.0,Customer Service Issue,1.0
681453893,negative,1.0,Lost Luggage,1.0
681677567,negative,0.7,Customer Service Issue,0.7
681459666,positive,1.0,,
681677245,negative,1.0,Late Flight,0.6849
681452539,neutral,1.0,,
681453277,negative,1.0,Can't Tell,0.6381
681456506,neutral,0.6845,,0.0
681451537,negative,1.0,Flight Attendant Complaints,0.6854
681458755,negative,1.0,Lost Luggage,1.0
681677989,negative,1.0,Customer Service Issue,0.3432
681457383,negative,1.0,Can't Tell,1.0
681456352,negative,1.0,Customer Service Issue,1.0
681678911,negative,1.0,Cancelled Flight,1.0
681448199,positive,1.0,,
681448767,positive,1.0,,
681450753,negative,1.0,Bad Flight,0.3615
681449105,positive,0.635,,0.0
681451475,neutral,0.6672,,
681458731,neutral,1.0,,
681450337,negative,0.6939,Flight Booking Problems,0.6939
681462144,negative,0.688,Customer Service Issue,0.688
681454730,neutral,1.0,,
681462753,negative,0.6737,Lost Luggage,0.6737
681679797,negative,1.0,Customer Service Issue,0.6659
681459479,negative,0.6766,Late Flight,0.6766
681460960,negative,1.0,Cancelled Flight,0.6883
681461459,negative,0.6495,Customer Service Issue,0.6495
681453308,negative,1.0,Flight Booking Problems,0.6377
681678939,negative,1.0,Customer Service Issue,0.6795
681452409,neutral,0.688,,0.0
681679471,positive,1.0,,
681454571,negative,1.0,Late Flight,0.6771
681678506,neutral,1.0,,
681449071,neutral,1.0,,
681449785,negative,1.0,Customer Service Issue,1.0
681460063,negative,1.0,longlines,0.6616
681462933,negative,1.0,Flight Attendant Complaints,0.6729
681460012,neutral,1.0,,
681678722,negative,1.0,Late Flight,0.6679
681454495,negative,0.6442,Can't Tell,0.6442
681677343,positive,1.0,,
681677806,negative,0.6827,Late Flight,0.6827
681448868,positive,1.0,,
681456545,negative,1.0,Can't Tell,0.348
681461265,negative,0.6818,Customer Service Issue,0.375
681451355,negative,1.0,Lost Luggage,1.0
681678633,negative,0.6801,Customer Service Issue,0.3424
681455148,negative,1.0,Lost Luggage,0.6768
681455140,negative,0.6939,Customer Service Issue,0.3776
681449010,neutral,0.67,,0.0
681460060,negative,1.0,Customer Service Issue,1.0
681462184,negative,1.0,Flight Attendant Complaints,0.3541
681456513,negative,1.0,Late Flight,1.0
681461825,positive,0.6778,,0.0
681458890,negative,1.0,Late Flight,0.3402
681463155,negative,1.0,longlines,0.6989
681677281,positive,1.0,,
681461148,negative,1.0,Flight Booking Problems,0.6759999999999999
681457794,negative,1.0,Bad Flight,0.3353
681454337,negative,1.0,Customer Service Issue,0.6465
681455432,negative,0.6678,Can't Tell,0.3532
681454152,negative,1.0,Flight Booking Problems,1.0
681456479,positive,0.6611,,
681451558,negative,1.0,Flight Attendant Complaints,1.0
681461367,negative,1.0,longlines,0.3333
681679780,negative,1.0,Customer Service Issue,1.0
681462280,neutral,0.6762,,0.0
681461728,negative,0.6731,Late Flight,0.6731
681459337,negative,1.0,Flight Booking Problems,1.0
681450516,negative,0.3608,Flight Attendant Complaints,0.3608
681455903,neutral,0.6709,,
681453153,negative,1.0,Can't Tell,0.3663
681459971,neutral,0.3686,,0.0
681451477,negative,1.0,Customer Service Issue,0.63
681452153,negative,1.0,Flight Attendant Complaints,1.0
681456891,negative,1.0,Customer Service Issue,1.0
681452529,negative,1.0,Bad Flight,1.0
681454090,negative,0.6782,Late Flight,0.3678
681458311,negative,1.0,Late Flight,1.0
681456584,negative,1.0,Bad Flight,1.0
681450148,negative,1.0,Late Flight,1.0
681452361,negative,1.0,Bad Flight,0.6970000000000001
681679444,positive,1.0,,
681679534,negative,1.0,Flight Attendant Complaints,0.6832
681448832,negative,0.6596,Customer Service Issue,0.3617
681460870,negative,1.0,longlines,0.6708
681456333,negative,1.0,longlines,0.6714
681458663,negative,1.0,Customer Service Issue,1.0
681452005,positive,1.0,,
681456986,positive,1.0,,
681462257,negative,1.0,Late Flight,1.0
681678663,negative,1.0,Customer Service Issue,0.6414
681460764,neutral,1.0,,
681454237,neutral,0.6566,,0.0
681452559,positive,1.0,,
681678490,negative,1.0,Customer Service Issue,1.0
681449675,negative,1.0,Can't Tell,0.6633
681456195,neutral,0.6974,,0.0
681455540,negative,0.6805,Can't Tell,0.6805
681677229,negative,1.0,Cancelled Flight,0.6575
681679498,negative,1.0,Customer Service Issue,0.6655
681451035,negative,1.0,Late Flight,0.6752
681460649,positive,0.6774,,0.0
681458543,negative,1.0,Customer Service Issue,0.6698
681677986,negative,0.7135,Bad Flight,0.7135
681462413,positive,1.0,,
681448831,negative,0.6558,Late Flight,0.6558
681463315,neutral,1.0,,
681461311,negative,1.0,Late Flight,1.0
681458667,negative,1.0,Late Flight,0.6404
681455595,negative,1.0,longlines,0.6864
681677718,negative,1.0,Bad Flight,0.3574
681449203,negative,1.0,Lost Luggage,1.0
681451405,neutral,0.6414,,0.0
681458535,neutral,0.6667,,0.0
681456959,negative,1.0,Lost Luggage,1.0
681679641,negative,1.0,Customer Service Issue,1.0
681458108,negative,1.0,Late Flight,0.6813
681450536,negative,1.0,Customer Service Issue,0.3609
681460686,negative,1.0,Bad Flight,1.0
681449835,positive,1.0,,
681455585,neutral,1.0,,
681453868,neutral,0.6567,,0.0
681458068,positive,1.0,,
681452142,negative,0.6613,Flight Booking Problems,0.6613
681677267,neutral,1.0,,
681461195,negative,0.6737,Late Flight,0.3368
681460091,negative,0.6737,Flight Booking Problems,0.3684
681457533,neutral,0.6926,,0.0
681460786,neutral,0.6838,,
681462117,negative,1.0,Customer Service Issue,0.6581
681448930,neutral,1.0,,
681454236,negative,1.0,Flight Booking Problems,0.3429
681461069,negative,1.0,Bad Flight,0.6989
681677559,negative,1.0,Customer Service Issue,1.0
681449896,negative,1.0,Can't Tell,0.6732
681449752,positive,0.6627,,0.0
681452626,neutral,0.6596,,0.0
681459106,neutral,0.6602,,
681453874,negative,1.0,longlines,0.6838
681456553,positive,1.0,,
681679438,negative,1.0,Customer Service Issue,1.0
681461375,negative,1.0,Late Flight,1.0
681463165,negative,1.0,Customer Service Issue,1.0
681448771,neutral,1.0,,
681457292,neutral,1.0,,
681460951,negative,1.0,Customer Service Issue,0.6605
681455291,negative,0.6123,Cancelled Flight,0.6123
681452703,positive,1.0,,
681450046,negative,0.708,Bad Flight,0.3591
681451202,positive,1.0,,
681460090,negative,1.0,Customer Service Issue,0.6444
681460326,neutral,1.0,,
681454004,neutral,0.6729,,0.0
681451930,negative,1.0,Customer Service Issue,0.6523
681455771,positive,0.7172,,
681459354,neutral,1.0,,
681454310,negative,1.0,Late Flight,1.0
681456814,positive,0.6957,,
681454510,positive,1.0,,
681454468,positive,0.6998,,0.0
681456539,negative,1.0,Customer Service Issue,0.6719
681457816,negative,1.0,Customer Service Issue,0.6699
681455111,negative,1.0,Cancelled Flight,1.0
681453362,neutral,0.662,,
681456537,neutral,1.0,,
681459935,neutral,0.6779,,
681456383,negative,1.0,Can't Tell,0.6787
681457687,negative,1.0,Late Flight,1.0
681678208,positive,1.0,,
681453799,negative,1.0,Customer Service Issue,1.0
681677350,neutral,1.0,,
681450479,negative,1.0,Customer Service Issue,0.6657
681679688,positive,0.6401,,
681461778,positive,0.6879,,0.0
681460853,negative,1.0,Can't Tell,0.6826
681459802,negative,1.0,Customer Service Issue,0.66
681448896,positive,1.0,,
681461625,negative,1.0,Customer Service Issue,0.6465
681455733,negative,1.0,Customer Service Issue,1.0
681450407,negative,1.0,Can't Tell,1.0
681461382,negative,1.0,Flight Booking Problems,0.703
681677511,neutral,1.0,,
681454928,positive,1.0,,
681451251,negative,1.0,Late Flight,0.6048
681451182,negative,0.7099,Customer Service Issue,0.7099
681678251,neutral,1.0,,
681450213,negative,1.0,Can't Tell,0.6854
681678337,negative,0.6955,Customer Service Issue,0.6955
681458504,negative,1.0,Customer Service Issue,0.6699
681457559,neutral,1.0,,
681679636,negative,1.0,Lost Luggage,1.0
681455443,neutral,1.0,,
681450411,neutral,0.3428,,0.0
681463239,positive,1.0,,
681451178,negative,0.6473,Lost Luggage,0.6473
681456088,negative,1.0,Can't Tell,1.0
681460228,positive,0.6647,,0.0
681449068,negative,1.0,Can't Tell,1.0
681451116,neutral,0.64,,0.0
681450210,negative,0.6363,Flight Booking Problems,0.3417
681454764,neutral,0.6932,,0.0
681457603,neutral,1.0,,
681462374,negative,1.0,Cancelled Flight,0.6735
681455820,negative,1.0,Can't Tell,0.3506
681459779,positive,1.0,,
681458678,neutral,1.0,,
681458774,positive,1.0,,
681678529,negative,1.0,Customer Service Issue,0.6611
681452649,negative,1.0,Late Flight,0.6754
681677643,negative,1.0,Customer Service Issue,1.0
681461244,neutral,1.0,,
681455990,neutral,0.6504,,0.0
681454173,negative,1.0,Customer Service Issue,1.0
681453619,positive,1.0,,
681679745,negative,1.0,Customer Service Issue,0.6579
681679066,negative,1.0,Late Flight,0.7031
681455412,negative,1.0,Cancelled Flight,0.6333
681455388,negative,1.0,Customer Service Issue,1.0
681455097,positive,1.0,,
681454083,negative,1.0,Customer Service Issue,1.0
681457769,negative,1.0,Late Flight,1.0
681454700,positive,1.0,,
681451452,negative,1.0,Late Flight,0.6716
681449329,neutral,0.6489,,0.0
681460970,negative,1.0,Cancelled Flight,0.6987
681678197,positive,0.6709,,
681678599,positive,0.6807,,
681460244,positive,1.0,,
681454225,,0.6642,Can't Tell,0.3494
681457795,negative,0.6788,Flight Attendant Complaints,0.3879
681678185,negative,1.0,Can't Tell,0.6874
681460346,neutral,0.6696,,
681451393,negative,0.6988,Cancelled Flight,0.3695
681678621,negative,1.0,Customer Service Issue,0.6879
681459344,negative,0.6765,Can't Tell,0.3634
681678238,negative,0.7031,Can't Tell,0.7031
681454796,negative,1.0,Late Flight,1.0
681453976,negative,0.6632,Customer Service Issue,0.3684
681677908,negative,1.0,Flight Attendant Complaints,0.6659999999999999
681678174,negative,1.0,Flight Booking Problems,0.6702
681451474,negative,1.0,Lost Luggage,1.0
681462499,negative,0.6578,Late Flight,0.6578
681454234,negative,1.0,Customer Service Issue,0.6725
681451419,negative,1.0,Can't Tell,0.6702
681457721,neutral,0.6739,,0.0
681455740,neutral,1.0,,
681456780,neutral,0.6479,,0.0
681459691,positive,1.0,,
681458060,neutral,1.0,,
681460958,negative,1.0,Late Flight,1.0
681449988,negative,1.0,Cancelled Flight,0.7070000000000001
681679035,negative,1.0,Lost Luggage,1.0
681677497,neutral,1.0,,
681451617,negative,1.0,Can't Tell,1.0
681454059,negative,1.0,Can't Tell,0.3568
681458537,negative,1.0,Can't Tell,0.7114
681453922,neutral,0.3449,,0.0
681457416,neutral,1.0,,
681456757,negative,1.0,Can't Tell,0.6904
681458948,positive,0.68,,
681452249,negative,1.0,Lost Luggage,0.6714
681677827,negative,1.0,Cancelled Flight,0.6657
681455727,negative,1.0,Bad Flight,0.6706
681459670,positive,1.0,,
681462147,negative,1.0,Lost Luggage,1.0
681462761,negative,1.0,Customer Service Issue,1.0
681450102,negative,1.0,Customer Service Issue,0.6677
681460140,negative,1.0,Customer Service Issue,0.6391
681678629,positive,1.0,,
681462232,negative,1.0,Late Flight,0.6942
681679316,negative,1.0,Customer Service Issue,1.0
681453298,negative,0.6658,Flight Attendant Complaints,0.6658
681678951,neutral,1.0,,
681458942,neutral,0.6364,,0.0
681454887,positive,0.6709,,
681461487,negative,1.0,Cancelled Flight,0.6699
681679749,positive,0.6566,,0.0
681450272,positive,1.0,,
681449623,neutral,1.0,,
681455306,negative,0.65,Can't Tell,0.3609
681456313,positive,1.0,,
681455511,positive,0.6665,,
681677848,negative,0.6454,Can't Tell,0.345
681451429,negative,0.3603,Late Flight,0.3603
681452225,negative,1.0,Customer Service Issue,1.0
681449050,neutral,0.6589,,
681462250,negative,1.0,Flight Attendant Complaints,0.3634
681450586,positive,0.6697,,
681461214,negative,1.0,Customer Service Issue,0.7055
681462557,negative,1.0,Customer Service Issue,0.3621
681453771,negative,1.0,Bad Flight,1.0
681459771,negative,1.0,Late Flight,1.0
681678162,neutral,1.0,,
681457628,neutral,0.6722,,0.0
681457018,positive,1.0,,
681457607,neutral,1.0,,
681462356,negative,1.0,Customer Service Issue,0.3492
681459847,neutral,0.6837,,0.0
681454690,negative,1.0,Can't Tell,0.6528
681451432,negative,1.0,Lost Luggage,0.6402
681461394,negative,1.0,Customer Service Issue,0.6987
681455719,positive,1.0,,
681462946,negative,1.0,Can't Tell,0.6992
681460016,neutral,1.0,,
681678130,neutral,1.0,,
681458835,negative,1.0,Late Flight,1.0
681454302,negative,1.0,Late Flight,0.7098
681457113,negative,1.0,Flight Booking Problems,0.6709
681456190,positive,1.0,,
681463392,negative,1.0,Lost Luggage,1.0
681460384,negative,1.0,Flight Booking Problems,0.6764
681461318,negative,1.0,Flight Attendant Complaints,0.6502
681462039,negative,1.0,Can't Tell,1.0
681458171,positive,1.0,,
681448821,negative,0.6381,Flight Booking Problems,0.3279
681458753,negative,1.0,Late Flight,1.0
681454342,negative,1.0,Flight Attendant Complaints,0.3723
681459875,neutral,1.0,,
681457200,neutral,0.6526,,0.0
681460176,negative,1.0,Late Flight,0.3666
681454835,negative,1.0,Customer Service Issue,0.6562
681452962,negative,1.0,Can't Tell,0.3392
681457749,neutral,0.6566,,0.0
681449235,neutral,1.0,,
681678745,negative,1.0,Cancelled Flight,1.0
681454822,positive,1.0,,
681678409,negative,1.0,Customer Service Issue,0.6668
681450197,negative,1.0,Lost Luggage,0.6894
681461613,negative,1.0,Customer Service Issue,1.0
681462340,positive,1.0,,
681454278,negative,1.0,Flight Attendant Complaints,0.6812
681455081,negative,1.0,Customer Service Issue,1.0
681678704,negative,1.0,Lost Luggage,0.3538
681455558,neutral,0.68,,0.0
681452460,positive,1.0,,
681462972,negative,1.0,Customer Service Issue,0.6762
681678653,negative,1.0,Late Flight,0.6684
681448917,negative,0.6651,Flight Booking Problems,0.3413
681460429,negative,1.0,Lost Luggage,1.0
681453320,neutral,0.6737,,0.0
681677257,negative,1.0,Cancelled Flight,0.6857
681457460,neutral,0.6809999999999999,,
681450706,negative,1.0,Bad Flight,0.6774
681452807,negative,1.0,Late Flight,0.34600000000000003
681679434,neutral,0.6783,,0.0
681463057,negative,1.0,Customer Service Issue,0.6444
681458645,positive,1.0,,
681451268,negative,1.0,Customer Service Issue,0.6783
681677645,negative,1.0,Lost Luggage,0.6874
681679578,negative,1.0,Late Flight,0.6713
681456497,positive,0.6581,,
681459443,neutral,1.0,,
681678932,negative,1.0,Bad Flight,0.6952
681455848,neutral,0.6871,,
681458802,neutral,1.0,,
681461325,,0.6745,,
681679237,neutral,0.662,,
681453246,negative,1.0,Lost Luggage,1.0
681462406,negative,1.0,Customer Service Issue,0.6838
681677522,negative,1.0,Bad Flight,0.6663
681456601,positive,1.0,,
681455849,positive,0.7065,,0.0
681449440,neutral,0.6684,,0.0
681453928,negative,0.6774,Bad Flight,0.3763
681456103,negative,1.0,Late Flight,0.3535
681677662,negative,1.0,Late Flight,0.7219
681459243,negative,1.0,Cancelled Flight,0.6316
681450251,negative,1.0,Cancelled Flight,1.0
681460047,negative,1.0,longlines,0.3542
681679007,neutral,1.0,,
681458894,negative,1.0,Bad Flight,1.0
681678586,negative,1.0,Cancelled Flight,0.6501
681455675,negative,1.0,Customer Service Issue,1.0
681678561,negative,1.0,Cancelled Flight,1.0
681454965,neutral,0.6397,,
681450798,neutral,1.0,,
681454990,negative,0.6632,Can't Tell,0.3474
681460094,neutral,1.0,,
681453532,positive,1.0,,
681458853,neutral,0.6709,,0.0
681455829,negative,1.0,Flight Booking Problems,1.0
681678179,negative,1.0,Customer Service Issue,1.0
681462852,positive,1.0,,
681452431,neutral,1.0,,
681456465,neutral,0.7033,,0.0
681459025,neutral,1.0,,
681678176,negative,1.0,Late Flight,0.6575
681461887,neutral,0.6117,,0.0
681461026,negative,1.0,Customer Service Issue,1.0
681677882,neutral,1.0,,
681461758,negative,1.0,Cancelled Flight,1.0
681453973,negative,1.0,Lost Luggage,1.0
681458665,negative,1.0,Late Flight,0.6617
681458898,negative,1.0,Bad Flight,0.6813
681459911,neutral,1.0,,
681678215,neutral,1.0,,
681448319,positive,1.0,,
681454028,positive,1.0,,
681451559,negative,1.0,Bad Flight,0.6821
681450200,negative,1.0,Cancelled Flight,1.0
681455522,neutral,1.0,,
681454944,negative,1.0,Bad Flight,0.6291
681456236,neutral,1.0,,
681457076,neutral,0.642,,0.0
681448755,positive,1.0,,
681679403,negative,1.0,Cancelled Flight,0.6217
681454710,positive,1.0,,
